coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Jun 03 16:38:50 +0000 2021,Warszawa,,,0,1400492180247097352,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/KrzysKrzys2/status/1400492180247097352,Thu Feb 07 09:01:16 +0000 2019,1093434508777611264,false,,234559,736,1034,2,,KrzysKrzys ⚡#SilniRazem,KrzysKrzys2,15381,,http://silnirazem.org,false
,Thu Jun 03 17:19:05 +0000 2021,,,,0,1400502308924964864,,,,pl,,,,4,1400482412014960642,warszawa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plac Zbawiciela już w letniej odsłonie❗️☀️💛 Dla Waszego bezpieczeństwa i komfortu powiększyliśmy przestrzeń ogródków restauracyjnych, a barierki zabezpieczające ozdobiliśmy pracami konkursowymi stworzonymi przez mieszkańców: Monikę Prus, Igora Chołdę i Krzysztofa Wocia 💜🎨🤩 https://t.co/4E4vCTw0pq",https://twitter.com/SKM_Warszawa/status/1400502308924964864,Fri Mar 06 08:13:37 +0000 2020,1235840861323145216,false,Informacje Biura Komunikacji Szybkiej Kolei Miejskiej w Warszawie. RT nie oznacza poparcia.,5326,1119,201,16,Warszawa,SKM_Warszawa,SKM_Warszawa,11835,,http://www.skm.warszawa.pl/,false
,Thu Jun 03 17:14:09 +0000 2021,,,,0,1400501068312846342,,,,pl,,,1400484699546566656,1,1400485582053195779,PolskieSluzby,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","140 lat temu w Grodnie urodził się Juliusz Rómmel, generał Wojska Polskiego, uczestnik wojny polsko-bolszewickiej 1920 r., w czasie kampanii polskiej w 1939 r. dowódca Armii „Łódź”, a następnie Armii „Warszawa”; w okresie wojny w niewoli niemieckiej. https://t.co/Bcr8ZnV5rL",https://twitter.com/tadeusz38725389/status/1400501068312846342,Thu Jul 16 08:18:02 +0000 2020,1283677167306539010,false,,91572,767,601,1,,tadeusz,tadeusz38725389,299109,,,false
,Thu Jun 03 16:56:44 +0000 2021,arbuz watermelon owoce owoc wiara,,https://www.instagram.com/p/CPqmBInljyS/?utm_medium=twitter,1,1400496684602363913,,,,pl,,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#arbuz to jeden z niepodważalnych dowodów na geniusz Pana Boga.

#watermelon #owoce #owoc #wiara w: Ursynów, Warszawa, Poland https://t.co/TUc87m7tkY",https://twitter.com/strefachaosu/status/1400496684602363913,Thu Jan 22 16:27:41 +0000 2015,2992433115,false,"Autor blogów https://t.co/gvm9WI1pdC i https://t.co/q0xf3Q78eq, muzyk, katolik, człowiek",62945,389,434,29,Warszawa,Jakub Śpiewak,strefachaosu,12755,,http://www.strefachaosu.pl,false
,Thu Jun 03 17:29:04 +0000 2021,,https://twitter.com/Krasnaok/status/1400504824521793543/photo/1,,8,1400504824521793543,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Warszawa będzie nasza? https://t.co/BruIpbSzcY,https://twitter.com/Krasnaok/status/1400504824521793543,Mon Jan 25 10:47:47 +0000 2010,108258972,false,"Евгений Красноок - фотограф, предприниматель. Сбежал в США. Снимаю в ютуб, продюсирую.tg https://t.co/qmEkPsNBla",3778,1992,363,30,"Brooklyn, NY",Krasnaok,Krasnaok,21719,,http://Instagram.com/krasnaok/,false
,Thu Jun 03 18:01:58 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400513104237285383,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/JGSzczygiel/status/1400513104237285383,Sat Aug 03 16:14:08 +0000 2019,1157686094919622656,false,"Polak - Europejczyk. Demokrata. 
Były Przewodniczący Sejmiku Młodzieży Województwa Wielkopolskiego. @Platforma_org",47492,285,3147,1,,Jakub Szczygieł,JGSzczygiel,7936,,,false
,Thu Jun 03 18:03:52 +0000 2021,,,https://tvn24.pl/tvnwarszawa/srodmiescie/warszawa-rocznica-wyborow-czerwcowych-wydarzenia-kulturalne-w-stolicy-5111943,0,1400513578889891846,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mur Berliński i słynny logotyp. Nowy pomnik odsłonią w rocznicę wyborów czerwcowych‼️⤵️ https://t.co/a8UKHYL76D,https://twitter.com/RyszardZajdel/status/1400513578889891846,Tue Feb 03 17:13:25 +0000 2015,3014760993,false,"Kosmologia,Astronomia, fizyka,historia,polityka i sport to moje życiowe pasje.Były działacz NSZZ Solidarność w latach;1980-96 i były warszawski radny.",15394,251,379,1,"Warszawa, Mazowieckie",Ryszard Zajdel,RyszardZajdel,31664,,,false
,Thu Jun 03 17:21:19 +0000 2021,,,,1,1400502873847439360,Marciniak_k,1400472041472598017,939794502,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Marciniak_k Może nie Warszawa ale koło Grojca jest Hotel Mała Wieś, maja też dobra restauracje i olbrzymi teren zielony",https://twitter.com/_PanOrtiz_/status/1400502873847439360,Thu May 06 10:57:31 +0000 2010,140785175,false,HelloAntekStudio / Senior UX Designer,13962,82,462,0,Warsaw / Poland,Tony Ortiz,_PanOrtiz_,1918,,http://helloantek.pl/,false
,Thu Jun 03 18:05:44 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400514048718934024,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/Hall05008545/status/1400514048718934024,Fri Feb 14 21:04:23 +0000 2020,1228424462636376070,false,,7319,116,746,0,,Hall,Hall05008545,5477,,,false
,Thu Jun 03 16:50:20 +0000 2021,JanOlszewski Okuniew,,https://www.portalwarszawski.com.pl/2021/06/03/w-okuniewie-pod-warszawa-zostanie-odsloniety-pomnik-jana-olszewskiego/,11,1400495074811813891,,,,pl,,false,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nie można postawić pomnika Premierowi #JanOlszewski w w .@Warszawa (bo radni @PORP_Warszawa byli przeciw) to zostanie postawiony pod Warszawą w #Okuniew. Odsłonięcie już jutro o g. 11. A to dzięki Burmistrzowi @halinow Adamowi Ciszkowskiemu 🙂https://t.co/KuPfXUewUu,https://twitter.com/BorkowskMarek/status/1400495074811813891,Wed Sep 17 15:01:08 +0000 2014,2773575286,false,Radny #PiS #Grochów #PragaPołudnie  #Warszawa #Polska,34276,2054,999,27,Grochów,Marek Piotr Borkowsk,BorkowskMarek,17101,,http://www.marekborkowski.pl,false
,Thu Jun 03 16:41:27 +0000 2021,,,,0,1400492840317227010,IvanEbevdenko,1400492590978502659,895398557066432500,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KLodowiska @PirateKing39 @Facecjonista W 56r inwazja już trwała, zatrzymały się czołgi parę kilometrów przed Warszawą. W 80r były gotowe, o tym świadczy nawet raport CIA.",https://twitter.com/TurskiPrezesK/status/1400492840317227010,Tue Aug 08 01:05:04 +0000 2017,894726119831875584,false,Właściwie to nikt.,343760,1474,626,8,,Premier Turski,TurskiPrezesK,202408,,,false
,Thu Jun 03 18:00:28 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400512726011547652,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/Szymon_K_Nowak/status/1400512726011547652,Tue Mar 05 09:24:25 +0000 2013,1243289148,false,,7493,176,665,21,"Kalisz, Wielkopolskie",Szymon Nowak,Szymon_K_Nowak,16964,,,false
,Thu Jun 03 16:39:00 +0000 2021,Warszawa,,,0,1400492221401636864,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/lubiepieseczki/status/1400492221401636864,Sat Jul 06 10:19:04 +0000 2019,1147449879809187840,false,,30037,36,99,0,,hejka ✨,lubiepieseczki,1211,,,false
,Thu Jun 03 16:41:28 +0000 2021,,,,1,1400492843651698698,summerlivia2,1400490088002473984,1328428104713465900,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@summerlivia2 Warszawa Warszawa 25,https://twitter.com/KPrzykorski/status/1400492843651698698,Thu Jul 05 12:02:42 +0000 2012,627406563,false,Warszawiak od wielu pokoleń.,14516,106,303,1,,WDR,KPrzykorski,9708,,,false
,Thu Jun 03 18:00:01 +0000 2021,,https://twitter.com/warszawa/status/1400512613491032064/photo/1,,34,1400512613491032064,,,,pl,,false,,5,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dziś Trakt Królewski jest deptakiem.❤️ I tak w każdy weekend, aż do października❗ W tym roku strefa dla pieszych i rowerzystów obowiązuje również od ul. Chmielnej do ul. Senatorskiej. 🚲🚶‍♀
@WTP_Warszawa @ZDM_Warszawa https://t.co/fbupnb7uyO",https://twitter.com/warszawa/status/1400512613491032064,Wed Oct 06 14:07:01 +0000 2010,199290168,false,Oficjalny profil miasta stołecznego Warszawy | The official account of the Capital City of Warsaw,15094,314255,201,276,"Warszawa, Polska",Warszawa,warszawa,41849,,https://www.um.warszawa.pl,false
,Thu Jun 03 17:38:16 +0000 2021,,,,0,1400507138057850882,,,,pl,,,1400497171930267650,1,1400502716980400139,BielszymX,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Warszawa, 3 lata po wojnie. Gruzy na tyłach odbudowanych od frontu pierzei ulic straszyły w Warszawie jeszcze w latach 60’. https://t.co/t9IIDflNO3",https://twitter.com/Chlodnyodcien/status/1400507138057850882,Mon Nov 16 17:45:32 +0000 2015,4203434031,false,"🇵🇱✝️🇺🇦👨‍👩‍👧‍👦♂🦉❤ #ReparationsForPoland ❤➡🦉➡️B&WPhoto⬅️➡️POLEXIT ⬅️padlock=BAN⛔NO PORN=BAN⛔𝗡𝗼 𝗗𝗠,𝗡𝗼 𝗚𝗿𝗼𝘂𝗽𝘀,𝗡𝗼 𝗹𝗶𝘀𝘁=BAN",447136,5059,3899,6,#MuremZaPolskimMundurem,Chlodny 🇵🇱✝️ 🌲🦉🇵🇱🇺🇦👻,Chlodnyodcien,179041,,http://germandeathcamps.info/,false
,Thu Jun 03 17:20:42 +0000 2021,,,https://twitter.com/Chlodnyodcien/status/1400497171930267650,3,1400502716980400139,,,,pl,,false,1400497171930267650,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Warszawa, 3 lata po wojnie. Gruzy na tyłach odbudowanych od frontu pierzei ulic straszyły w Warszawie jeszcze w latach 60’. https://t.co/t9IIDflNO3",https://twitter.com/BielszymX/status/1400502716980400139,Wed Jan 13 15:27:48 +0000 2021,1349377337448607744,false,"""The Family comes first; it comes before the State; its authority and necessity are anterior to those of the State."" (G.K. Chesterton)",39221,435,113,9,"Polska, Stary Żoliborz",Bielszym🔻,BielszymX,19747,,,false
,Thu Jun 03 17:38:30 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27160586.html",0,1400507196513914881,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Swiatłana Cichanouska w Polsce. Odwiedziła dzieci białoruskich uchodźców‼️⤵️ https://t.co/BWkFIpbXEo,https://twitter.com/RyszardZajdel/status/1400507196513914881,Tue Feb 03 17:13:25 +0000 2015,3014760993,false,"Kosmologia,Astronomia, fizyka,historia,polityka i sport to moje życiowe pasje.Były działacz NSZZ Solidarność w latach;1980-96 i były warszawski radny.",15394,251,379,1,"Warszawa, Mazowieckie",Ryszard Zajdel,RyszardZajdel,31664,,,false
,Thu Jun 03 17:59:01 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400512359160942595,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/VytautasLife/status/1400512359160942595,Thu Aug 04 20:46:24 +0000 2011,348683461,false,"161 l hybrid identity l Polish-German perspective l LL.B. Wirtschaftsrecht I radykalny ćwierkacz I located in northern DE and Silesia, PL I online since 2020",68833,1349,2553,5,Wolność Równość Niepodległość,Jacek Witold 🇺🇦🇵🇱↙↙↙,VytautasLife,40085,,https://101010.pl/@VytautasLife,false
,Thu Jun 03 16:52:41 +0000 2021,,,https://ift.tt/3uOcs8D,1,1400495668507168772,,,,pl,,false,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","⚠️ Utrudnienia w komunikacji: 184, 284 https://t.co/QxH1AcHdLU",https://twitter.com/WTP_Warszawa/status/1400495668507168772,Wed Aug 28 13:39:39 +0000 2013,1707334088,false,Warszawski Transport Publiczny - oficjalny profil prowadzony przez Zarząd Transportu Miejskiego,1841,30608,105,140,"Warszawa, Polska",WTP Warszawa,WTP_Warszawa,35367,,http://www.wtp.waw.pl,false
,Thu Jun 03 18:05:18 +0000 2021,StandWithBelarus,https://twitter.com/KajetanGorny/status/1400513941600497671/photo/1,,14,1400513941600497671,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Teraz. Warszawa. #StandWithBelarus https://t.co/c0gDXu9AC0,https://twitter.com/KajetanGorny/status/1400513941600497671,Fri Jun 12 17:58:33 +0000 2020,1271502118290145282,false,"Student, liberał, euroentuzjasta, V-ce przewodniczący SMD Wielkopolska, asystent posłanki ✌🏻🇵🇱🇪🇺 Piszę we własnym imieniu. #SzczepimySię",6922,418,265,0,"Piła, Polska",Kajetan Górny,KajetanGorny,1111,,,false
,Thu Jun 03 17:58:00 +0000 2021,Warszawa,,,0,1400512103493115914,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/somebodylikesue/status/1400512103493115914,Thu May 30 15:38:01 +0000 2019,1134121795206995968,false,⚡Treat people with kindness⚡,102848,134,348,4,she/her,⚡,somebodylikesue,15337,,,false
,Thu Jun 03 17:43:25 +0000 2021,BozeCiało,https://twitter.com/Alicja6511/status/1400425286257287171/photo/1,,0,1400508435192553476,,,,pl,,false,,32,1400425286257287171,Alicja6511,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#BozeCiało Warszawa 1861 . https://t.co/cd46MRmvwN,https://twitter.com/CelinaDanuta/status/1400508435192553476,Thu Aug 20 16:29:31 +0000 2020,1296484440089272321,false,,213181,3428,3372,1,,Danuta.Celina,CelinaDanuta,118667,,,false
,Thu Jun 03 16:51:42 +0000 2021,,https://twitter.com/rafalhirsch/status/1400495418480410633/photo/1,,9,1400495418480410633,,,,pl,"Warsaw, Poland",false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Warszawa. https://t.co/IWanI8DrtX,https://twitter.com/rafalhirsch/status/1400495418480410633,Thu Jul 09 07:14:08 +0000 2009,55170438,false,,57344,32577,394,485,"Warsaw, Poland",rafalhirsch,rafalhirsch,145326,,,false
,Thu Jun 03 17:39:46 +0000 2021,,,,1,1400507517428510722,Przemek65692199,1400488469399539719,1253301833814159400,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Przemek65692199 @warszawa @ZDM_Warszawa W ogóle w @warszawa zdają się nie obowiązywać przepisy PoRD:
- na jezdniach wyścigi kierowców (ograniczenia?🤔🤣);
- na DDRach wyścigi kolarzy i e-hulajnogistów (ograniczenie do 20 km/h?🤔🤣);
- na chodnikach wyścigi rowerzystów i e-hulajnogistów (prędkość pieszego? 🤔🤣).",https://twitter.com/pawelglinski/status/1400507517428510722,Fri Jan 24 10:51:23 +0000 2020,1220660297238753281,false,"cham i prostak, niesmaluch z jakimis problemamy psycjicznymi, aspołeczny apatryda, ideologia sarkazmu i vin triste, nadużywam frajerynę",75108,1829,768,6,anus mundi,Paweł Gliński,pawelglinski,47292,,https://mstdn.social/@pawelglinski,false
,Thu Jun 03 17:49:50 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400510047873085449,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/RTyszkiewicz/status/1400510047873085449,Fri Aug 12 20:14:52 +0000 2011,353894325,false,"Poseł PO, Przewodniczący Komisji Łączności z Polakami za Granicą",14806,14363,828,134,"Bialystok, Poland",Robert Tyszkiewicz,RTyszkiewicz,18275,,https://www.facebook.com/roberttyszkiewicz/,true
,Thu Jun 03 18:02:01 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400513115398213637,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/Viridiana830/status/1400513115398213637,Sun Jun 21 16:08:08 +0000 2020,1274735792334782464,false,"Copywriterka, fotografka, liberalna demokratka, filmoznawca, niepokorny umysł, artystyczna dusza 
#ZjednoczonaOpozycja",13132,1050,1184,0,,Viridiana,Viridiana830,1784,,,false
,Thu Jun 03 17:19:11 +0000 2021,,,,0,1400502336666079237,,,,pl,,,,3,1400452216574541825,warszawa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","W Światowy Dzień Roweru polecamy świętowanie na dwóch kółkach. 🥳🚲 Warszawska sieć rowerowa liczy już ponad 6️⃣8️⃣2️⃣ km❗️🚴‍♀ Macie swoje ulubione trasy❓
@ZDM_Warszawa https://t.co/vppkeQRIJZ",https://twitter.com/SKM_Warszawa/status/1400502336666079237,Fri Mar 06 08:13:37 +0000 2020,1235840861323145216,false,Informacje Biura Komunikacji Szybkiej Kolei Miejskiej w Warszawie. RT nie oznacza poparcia.,5326,1119,201,16,Warszawa,SKM_Warszawa,SKM_Warszawa,11835,,http://www.skm.warszawa.pl/,false
,Thu Jun 03 17:04:06 +0000 2021,,,,0,1400498541307518985,,,,pl,,,,8,1297174392666021893,krystianoo96,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Maciej Sikorski to niezwykle barwna postać. Dusza Legionisty, trener Rakowa:

- gra z ""eLką"" w Polonii Warszawa 😈
- zatrzymanie nożownika 🦸🏻‍♂️
- robienie atmosfery 🔥
- smarowanie majtek bengayem 🤪

Akurat przed #RCZLEG :)
@sport_tvppl 

https://t.co/F5dDC7rFIR",https://twitter.com/Ominotropeles/status/1400498541307518985,Mon Dec 15 13:15:23 +0000 2014,2922821709,false,#lechpoznan,64090,1598,611,7,,Ominotropeles #KOLEJ8RZ 👑👑👑,Ominotropeles,57557,,,false
,Thu Jun 03 17:47:16 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400509400943579142,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/arek_wielebski/status/1400509400943579142,Sun Jun 25 20:04:57 +0000 2017,879067914019721216,false,"członek zarządu koła @Platforma_org  Ustka, kibic @WislaKrakowSA, tylko prywatne opinie",102582,222,746,0,"Ustka, Polska",Arkadiusz Wielebski,arek_wielebski,34750,,,false
